"endTime","artistName","trackName","msPlayed"
"2021-06-10 17:58","Bad Bunny","Que Malo",1702
"2021-06-10 17:58","Soto Asa","Dra Drari",104841
"2021-06-10 18:01","Bad Bunny","Bichiyal",196500
"2021-06-10 18:05","J Balvin","CUIDAO POR AHÍ",198320
"2021-06-10 18:08","Soto Asa","Broken",197543
"2021-06-10 18:11","Soto Asa","Tra",164925
"2021-06-11 03:31","Don Omar","Zumba",263973
"2021-06-11 03:33","Don Omar","Cuéntale - Remastered 2016",121467
"2021-06-11 03:36","Don Omar","Hooka",192575
"2021-06-11 03:40","Don Omar","Virtual Diva",239493
"2021-06-11 03:44","Don Omar","Pobre Diabla",255680
"2021-06-11 04:43","Jowell & Randy","Si Se Tiran",134327
"2021-06-11 17:34","Little Dragon","Are You Feeling Sad?",158015
"2021-06-11 17:39","Major Lazer","Get Free",286741
"2021-06-11 17:43","Yaeji","After That",218910
"2021-06-11 17:47","Tierra Whack","Only Child",239324
"2021-06-11 18:08","Rhye","Count To Five",154880
"2021-06-11 18:11","Unknown Mortal Orchestra","So Good At Being in Trouble",230146
"2021-06-11 18:38","Glass Animals","Exxus",30595
"2021-06-11 18:44","Charlotte Gainsbourg","Deadly Valentine",364986
"2021-06-11 18:47","Fakear","Kenya",202802
"2021-06-11 18:52","Yaeji","Passionfruit",274728
"2021-06-11 18:55","SALES","Your Own",177500
"2021-06-11 18:59","Pretty Boy Aaron","Comb My Hair",215400
"2021-06-11 19:02","Full Crate","Deeper",191298
"2021-06-11 19:05","Toro y Moi","Girl Like You",223773
"2021-06-11 19:10","Cut Copy","Strangers In The Wind",283773
"2021-06-11 19:14","The Blaze","Queens",234680
"2021-06-11 19:15","bLAck pARty","Summer Love",74333
"2021-06-11 19:20","Jabberwocky","Photomaton",280386
"2021-06-11 19:24","Men I Trust","Lauren",218210
"2021-06-11 19:28","The Knife","Pass This On",228066
"2021-06-11 19:31","Videoclub","Roi",225253
"2021-06-11 19:35","Sofi Tukker","Moon Tattoo",244866
"2021-06-12 00:53","The Blaze","Queens",234680
"2021-06-12 00:57","King Henry","Moment",226063
"2021-06-12 01:00","L'Impératrice","Dreaming of You",172194
"2021-06-12 01:03","Fakear","Kenya",202802
"2021-06-12 01:07","Glass Animals","Exxus",256041
"2021-06-12 01:11","KAYTRANADA","GOT IT GOOD",228146
"2021-06-12 01:15","Jabberwocky","Dizzy Youth",230973
"2021-06-12 01:19","The Knife","Pass This On",228066
"2021-06-12 01:22","Christine and the Queens","iT",218159
"2021-06-12 01:28","Childish Gambino","Redbone",326933
"2021-06-12 01:29","Cut Copy","Strangers In The Wind",103327
"2021-06-12 01:30","Yaeji","Passionfruit",2882
"2021-06-12 01:31","Paradis","Miroir (Deux)",107737
"2021-06-12 02:06","Jowell & Randy","Si Se Tiran",214749
"2021-06-12 02:10","Don Omar","Hooka",195998
"2021-06-12 03:31","Bad Bunny","La Zona",136892
"2021-06-12 03:34","Ms Nina","Noche de Verano",158512
"2021-06-12 03:36","J Balvin","MOJAITA",90435
"2021-06-12 03:39","Kaydy Cain","Lobo y Loba",749
"2021-06-12 03:39","Bad Bunny","DÁKITI",185944
"2021-06-12 03:41","Kaydy Cain","HDP",124158
"2021-06-12 03:44","J Balvin","CUIDAO POR AHÍ",198320
"2021-06-12 03:46","Bad Bunny","DÁKITI",82674
"2021-06-12 03:49","J Balvin","MOJAITA",187333
"2021-06-12 03:50","Talisto","Al Resto",111090
"2021-06-12 03:53","C. Tangana","Bien Duro",182540
"2021-06-12 03:54","Bad Bunny","Soliá",19579
"2021-06-12 03:57","Soto Asa","Me Gustaron Tus Nai",11302
"2021-06-12 03:57","Soto Asa","Tra",171169
"2021-06-12 04:00","Talisto","Te Llamé",165767
"2021-06-12 04:02","Talisto","Mami Mami",121607
"2021-06-12 04:05","Bad Bunny","Bichiyal",196500
"2021-06-12 04:08","Tomasa del Real","Tu Señora",169706
"2021-06-12 04:11","J Balvin","MOJAITA",187333
"2021-06-12 04:23","Kaydy Cain","Lobo y Loba",120163
"2021-06-12 06:01","Lido Pimienta","Resisto Y Ya",41482
"2021-06-12 06:02","Lido Pimienta","Nada",54757
"2021-06-12 06:03","Jennifer Lopez","Get Right",40315
"2021-06-12 06:04","Carly Simon","You're so Vain",34335
"2021-06-12 06:04","The Power Station","Some Like It Hot - 2005 Remaster",17006
"2021-06-12 16:28","The Power Station","Some Like It Hot - 2005 Remaster",10179
"2021-06-12 16:28","The Power Station","Get It On (Bang a Gong) - 7"" Mix; 2005 Remaster",3434
"2021-06-12 16:28","Talisto","Desierto",2951
"2021-06-12 16:31","Soto Asa","Tra",171169
"2021-06-12 16:34","Bad Bunny","Bichiyal",2221
"2021-06-12 16:34","Bad Bunny","DÁKITI",3955
"2021-06-12 16:34","Soto Asa","Fuette",973
"2021-06-12 16:34","J Balvin","MOJAITA",187333
"2021-06-12 16:34","Talisto","Al Resto",862
"2021-06-12 16:37","Bad Bunny","Bichiyal",182983
"2021-06-12 16:37","Tego Calderon","Punto y Aparte",1851
"2021-06-12 16:38","La Goony Chonga","Duro 2005",41129
"2021-06-12 16:41","Flow La Movie","Travesuras",8266
"2021-06-12 16:41","Rosa Pistola","La Intro",38420
"2021-06-12 16:41","Plan B","Guatauba",162400
"2021-06-12 16:42","Guaynaa","Mera",0
"2021-06-12 16:42","Ozuna","El Desorden",0
"2021-06-12 16:42","Jowell & Randy","Hoy Se Chicha",5875
"2021-06-12 16:44","De La Ghetto","Chulo Sin H",163975
"2021-06-12 16:51","Beauty Brain","Danger",174161
"2021-06-12 16:54","Tomasa del Real","Prendelo",182003
"2021-06-12 16:57","Guaynaa","Mera",199400
"2021-06-12 16:59","DJ Pedro Fuentes","Se Va Hasta Abajo",122938
"2021-06-12 17:03","Guaynaa","Mera",194584
"2021-06-12 17:06","Mariah Angeliq","Perreito",238913
"2021-06-12 17:09","Ms Nina","Acelera",133921
"2021-06-12 17:11","DJ Pedro Fuentes","Se Va Hasta Abajo",126817
"2021-06-12 17:13","Mariah Angeliq","Perreito",123253
"2021-06-12 17:14","Plan B","Frikitona",78096
"2021-06-12 17:15","La Goony Chonga","Duro 2005",41898
"2021-06-12 17:17","Plan B","Guatauba",162400
"2021-06-12 17:20","DJ Nelson","Ivy Queen: Yo Quiero Saber",180835
"2021-06-12 17:23","La Goony Chonga","Duro 2005",141428
"2021-06-12 17:26","Flow La Movie","Travesuras",182710
"2021-06-12 17:28","Tego Calderon","Pa' Que Retozen",151666
"2021-06-12 17:29","Lele Pons","Se Te Nota (with Guaynaa)",18400
"2021-06-12 17:29","Beauty Brain","Danger",20600
"2021-06-12 18:52","Bad Bunny","Yonaguni",49673
"2021-06-12 19:09","Commodores","Easy",7756
"2021-06-12 19:09","King Princess","Pussy Is God",4992
"2021-06-12 19:12","Full Crate","Deeper",191298
"2021-06-12 19:16","Pretty Boy Aaron","Comb My Hair",215400
"2021-06-12 19:20","Glass Animals","Exxus",256041
"2021-06-12 19:24","Pretty Boy Aaron","Comb My Hair",215400
"2021-06-12 19:26","Men I Trust","Lauren",144605
"2021-06-12 19:30","Pretty Boy Aaron","Comb My Hair",215400
"2021-06-12 19:33","The Marías","Clueless",227234
"2021-06-12 19:37","Angèle","Je veux tes yeux",205360
"2021-06-12 19:38","Yaeji","After That",88577
"2021-06-13 04:57","Don Omar","Tírate Al Medio",226798
"2021-06-13 04:58","Luny Tunes","Mayor Que Yo 3",8219
"2021-06-13 04:58","Aventura","Ella Y Yo - Featuring Don Omar",51243
"2021-06-13 04:59","Don Omar","Ojitos Chiquitos - Remastered 2016",96821
"2021-06-13 05:00","Don Omar","Pobre Diabla",46575
"2021-06-13 05:02","Don Omar","Zumba",139025
"2021-06-13 05:02","Jowell & Randy","Si Se Tiran",23
"2021-06-13 05:03","Don Omar","Zumba",1526
"2021-06-13 05:03","Don Omar","Belly Danza - Remastered 2016",5232
"2021-06-13 05:03","Aventura","Ella Y Yo - Featuring Don Omar",1835
"2021-06-13 05:03","Don Omar","Ojitos Chiquitos - Remastered 2016",2205
"2021-06-13 05:03","Don Omar","Guaya Guaya",1199
"2021-06-13 05:03","Don Omar","Conteo - Remastered 2016",23
"2021-06-13 05:03","Don Omar","Cuéntale - Remastered 2016",4466
"2021-06-13 05:03","Don Omar","Tírate Al Medio",1777
"2021-06-13 05:03","Don Omar","Sandunga",4756
"2021-06-13 05:03","Don Omar","Danza Kuduro",2071
"2021-06-13 05:07","Don Omar","Conteo - Remastered 2016",221553
"2021-06-13 05:09","Don Omar","Hooka",141616
"2021-06-13 05:14","Don Omar","Sexy Robotica",269275
"2021-06-13 05:15","Don Omar","Sandunga",70548
"2021-06-13 05:18","Don Omar","Danza Kuduro",198773
"2021-06-13 05:31","Don Omar","Virtual Diva",132656
"2021-06-13 05:34","Don Omar","Sexy Robotica",199116
"2021-06-13 14:33","Bad Bunny","DÁKITI",157356
"2021-06-13 14:34","J Balvin","MOJAITA",89429
"2021-06-13 14:37","J Balvin","CUIDAO POR AHÍ",180749
"2021-06-13 14:38","Bad Bunny","La Santa",49284
"2021-06-13 14:40","Bad Bunny","La Zona",113885
"2021-06-13 14:41","Bad Bunny","La Santa",40140
"2021-06-13 14:43","Bad Bunny","Bichiyal",125325
"2021-06-13 14:43","J Balvin","MOJAITA",12159
"2021-06-13 14:46","Bad Bunny","A Tu Merced",30758
"2021-06-13 14:46","Soto Asa","Tra",171169
"2021-06-13 14:47","Soto Asa","Lo Tiene",2686
"2021-06-13 14:47","Soto Asa","Fuette",2967
"2021-06-13 14:48","Soto Asa","Fuette",80262
"2021-06-13 14:50","Tomasa del Real","Tu Señora",96903
"2021-06-13 14:53","J Balvin","MOJAITA",187333
"2021-06-13 14:56","Soto Asa","Fuette",184000
"2021-06-13 15:39","Soto Asa","Broken",152485
"2021-06-13 18:31","Soto Asa","Fuette",184000
"2021-06-13 18:37","Soto Asa","Broken",384787
"2021-06-13 18:41","Talisto","Llévame",191551
"2021-06-13 18:41","Soto Asa","Tra",38528
"2021-06-13 18:55","Soto Asa","Fuette",184000
"2021-06-13 18:59","Bad Bunny","Ignorantes",210606
"2021-06-13 19:02","Talisto","Llévame",208000
"2021-06-13 19:05","Kaydy Cain","Lobo y Loba",171428
"2021-06-13 19:07","Bad Bunny","La Zona",136892
"2021-06-13 19:09","Soto Asa","Broken",403
"2021-06-13 19:09","Talisto","Al Resto",96250
"2021-06-13 19:11","Soto Asa","Malibu",139000
"2021-06-13 19:13","Soto Asa","Fuette",3346
"2021-06-13 19:13","Bad Bunny","Soliá",114220
"2021-06-13 19:16","Soto Asa","Broken",176203
"2021-06-13 19:19","Bad Bunny","La Santa",206420
"2021-06-13 19:22","Bad Bunny","Que Malo",167975
"2021-06-13 19:25","Soto Asa","Fuette",184000
"2021-06-13 20:23","C. Tangana","Bien Duro",106389
"2021-06-13 21:57","Gus Dapperton","Prune, You Talk Funny",17346
"2021-06-13 21:58","Jaden","Rollin Around",80185
"2021-06-13 21:59","Jaden","Ninety",4287
"2021-06-13 21:59","Jaden","Icon",1332
"2021-06-13 21:59","Jaden","Rollin Around",29620
"2021-06-13 21:59","Jaden","Summertime In Paris",11339
"2021-06-13 21:59","Jaden","SOHO",14973
"2021-06-13 22:00","Moderat","Bad Kingdom",42647
"2021-06-13 22:01","Pretty Boy Aaron","Comb My Hair",40331
"2021-06-13 22:01","Moderat","A New Error",20815
"2021-06-13 22:02","Full Crate","Deeper",34813
"2021-06-13 22:02","Rhye","Count To Five",12981
"2021-06-13 22:05","SALES","Your Own",5433
"2021-06-13 22:05","Jabberwocky","Dizzy Youth",3828
"2021-06-13 22:05","Fakear","Kenya",166021
"2021-06-13 22:07","Fakear","Kenya",129939
"2021-06-13 22:36","Soto Asa","Me Gustaron Tus Nai",7616
"2021-06-13 22:36","Soto Asa","Broken",197542
"2021-06-13 22:42","Soto Asa","Broken",376178
"2021-06-13 22:43","Soto Asa","Malibu",0
"2021-06-13 22:43","Soto Asa","Fuette",26884
"2021-06-13 22:46","Soto Asa","Broken",197543
"2021-06-13 22:49","Bad Bunny","SORRY PAPI",145877
"2021-06-13 22:52","Soto Asa","Broken",197543
"2021-06-13 22:52","J Balvin","MOJAITA",34502
"2021-06-13 22:55","Bad Bunny","SORRY PAPI",163053
"2021-06-13 22:58","Bad Bunny","Ignorantes",188152
"2021-06-13 23:01","Bad Bunny","La Zona",136892
"2021-06-13 23:04","Bad Bunny","Bichiyal",196500
"2021-06-13 23:16","Ms Nina","Noche de Verano",158009
"2021-06-14 13:27","Vendredi sur Mer","Écoute Chérie",224933
"2021-06-14 13:32","Vendredi sur Mer","Les temps",17897
"2021-06-14 13:32","Vendredi sur Mer","Chewing-Gum",266413
"2021-06-14 13:35","Vendredi sur Mer","Encore",196626
"2021-06-14 13:36","Vendredi sur Mer","La nuit",34482
"2021-06-14 13:38","Vendredi sur Mer","Chewing-Gum",145538
"2021-06-14 13:41","Christine and the Queens","Girlfriend",176204
"2021-06-14 13:45","Christine and the Queens","Le G",235253
"2021-06-14 13:49","Christine and the Queens","Doesn't matter (voleur de soleil)",247990
"2021-06-14 15:57","Tommy Genesis","I'm Yours",35144
"2021-06-14 15:57","Kali Uchis","Solita",177726
"2021-06-14 16:00","KAROL G","BICHOTA",178946
"2021-06-14 16:04","Kali Uchis","fue mejor",228602
"2021-06-14 16:06","Aya Nakamura","Jolie nana",147076
"2021-06-14 16:07","Tommy Genesis","Miami",53733
"2021-06-14 16:10","Kali Uchis","telepatía",149198
"2021-06-14 16:11","Kali Uchis","Miami (feat. BIA)",3885
"2021-06-14 16:14","Kali Uchis","fue mejor",228602
"2021-06-14 16:18","KAROL G","BICHOTA",178946
"2021-06-14 16:21","PNL","Bené",190066
"2021-06-14 16:24","Solange","Stay Flo",175706
"2021-06-14 16:26","Aya Nakamura","Jolie nana",147076
"2021-06-14 16:44","Tommy Genesis","I'm Yours",42538
"2021-06-14 17:15","Kali Uchis","telepatía",160191
"2021-06-14 17:19","Tommy Genesis","I'm Yours",234258
"2021-06-14 17:20","Kali Uchis","fue mejor",46023
"2021-06-14 17:23","Don Omar","Dile",204600
"2021-06-14 17:28","Don Omar","Bandoleros",305280
"2021-06-14 17:32","Don Omar","Dale Don Dale",212413
"2021-06-14 17:37","Aventura","Ella Y Yo - Featuring Don Omar",267786
"2021-06-14 17:42","Luny Tunes","Mayor Que Yo 3",296415
"2021-06-14 17:45","Don Omar","Hooka",237973
"2021-06-14 17:50","Don Omar","Cuéntale - Remastered 2016",261306
"2021-06-14 17:52","Don Omar","Salió El Sol - Remastered 2016",116022
"2021-06-14 18:26","The Blaze","Territory",6561
"2021-06-14 18:29","RIN","Monica Bellucci",204055
"2021-06-14 18:34","CHATON","Coco",304573
"2021-06-14 18:38","Post Malone","rockstar (feat. 21 Savage)",218146
"2021-06-14 18:42","Myth Syzer","Voyou",210562
"2021-06-14 18:42","CHATON","N'importe quoi",1940
"2021-06-14 18:46","PNL","Blanka",254217
"2021-06-14 18:50","Trey Songz","Na Na",231906
"2021-06-14 18:52","CHATON","À quoi bon",174746
"2021-06-14 18:56","Angèle","Tout oublier",202120
"2021-06-14 18:59","Dame","Slow Down",212103
"2021-06-14 19:02","Jaden","Rollin Around",168626
"2021-06-14 19:05","Myth Syzer","Le code",3088
"2021-06-14 19:05","nothing,nowhere.","hammer",159380
"2021-06-14 19:08","Dame","Slow Down",212103
"2021-06-14 19:09","Jaden","Rollin Around",32108
"2021-06-14 19:12","Post Malone","rockstar (feat. 21 Savage)",218146
"2021-06-14 19:16","Tyga","Wait For A Minute",207013
"2021-06-14 19:17","Pusha T","Sweet Serenade",60137
"2021-06-14 19:17","Little Simz","Picture Perfect",1411
"2021-06-14 19:19","Kali Uchis","¡aquí yo mando!",141954
"2021-06-14 19:20","Dope Saint Jude","Liddy",46854
"2021-06-14 19:23","Princess Nokia","Brujas",27440
"2021-06-14 19:23","IAMDDB","Shade",175097
"2021-06-14 19:24","Yaeji","Drink I’m Sippin On",10336
"2021-06-14 19:24","nothing,nowhere.","hammer",1162
"2021-06-14 19:26","Myth Syzer","Le code",4670
"2021-06-14 19:26","Post Malone","rockstar (feat. 21 Savage)",156870
"2021-06-14 19:29","Dame","Slow Down",136922
"2021-06-14 21:57","Luny Tunes","Mayor Que Yo 3",143481
"2021-06-14 21:58","Don Omar","Dile",2529
"2021-06-14 22:00","Don Omar","Guaya Guaya",25845
"2021-06-14 22:00","Jowell & Randy","Si Se Tiran",1613
"2021-06-14 22:00","Don Omar","Cuéntale - Remastered 2016",118273
"2021-06-14 22:05","Don Omar","Zumba",225462
"2021-06-14 22:06","Luny Tunes","Mayor Que Yo 3",66925
"2021-06-14 23:01","Soto Asa","Broken",116657
"2021-06-14 23:13","Kendrick Lamar","Sing About Me, I'm Dying Of Thirst",13448
"2021-06-14 23:13","Kali Uchis","telepatía",8616
"2021-06-14 23:16","Alicia Keys","Fallin'",181255
"2021-06-15 00:08","Pedro Capó","Calma - Alicia Remix",138655
"2021-06-15 00:12","Alicia Keys","Fallin'",210200
"2021-06-15 00:12","Usher","My Boo",5270
"2021-06-15 00:13","Alicia Keys","Fallin'",77350
"2021-06-15 02:17","Don Omar","Cuéntale - Remastered 2016",134638
"2021-06-15 02:19","Luny Tunes","Mayor Que Yo 3",227
"2021-06-15 02:19","Don Omar","Zumba",131602
"2021-06-15 02:22","Luny Tunes","Mayor Que Yo 3",184086
"2021-06-15 04:54","Luny Tunes","Mayor Que Yo 3",309266
"2021-06-15 04:56","Don Omar","Dutty Love",162021
"2021-06-15 05:00","Jowell & Randy","Si Se Tiran",214749
"2021-06-15 05:04","Don Omar","Sexy Robotica",210874
"2021-06-15 05:06","Don Omar","Cuéntale - Remastered 2016",163097
"2021-06-15 05:09","Luny Tunes","Mayor Que Yo 3",184276
"2021-06-15 05:12","Don Omar","Ojitos Chiquitos - Remastered 2016",182693
"2021-06-15 05:14","Jowell & Randy","Si Se Tiran",120827
"2021-06-15 05:16","Don Omar","Conteo - Remastered 2016",101791
"2021-06-15 05:20","Don Omar","Cuéntale - Remastered 2016",228743
"2021-06-15 05:24","Don Omar","Ojitos Chiquitos - Remastered 2016",229026
"2021-06-15 05:28","Don Omar","Tírate Al Medio",236826
"2021-06-15 05:29","Don Omar","Dile",66069
"2021-06-15 05:33","Luny Tunes","Mayor Que Yo 3",268272
"2021-06-15 05:35","Don Omar","Sexy Robotica",93701
"2021-06-15 05:35","Soto Asa","Tra",5071
"2021-06-15 05:38","Soto Asa","Broken",197543
"2021-06-15 05:50","Kaydy Cain","Lobo y Loba",123971
"2021-06-15 06:17","Luny Tunes","Mayor Que Yo 3",128064
"2021-06-15 06:19","Don Omar","Cuéntale - Remastered 2016",118028
"2021-06-15 06:21","Luny Tunes","Mayor Que Yo 3",133937
"2021-06-15 06:24","Don Omar","Cuéntale - Remastered 2016",124210
"2021-06-15 06:26","Luny Tunes","Mayor Que Yo 3",131565
"2021-06-15 06:28","Don Omar","Cuéntale - Remastered 2016",117892
"2021-06-15 06:30","Luny Tunes","Mayor Que Yo 3",108592
"2021-06-15 06:32","Don Omar","Zumba",6693
"2021-06-15 06:32","Don Omar","Ojitos Chiquitos - Remastered 2016",120606
"2021-06-15 06:35","Don Omar","Cuéntale - Remastered 2016",180072
"2021-06-15 06:44","Luny Tunes","Mayor Que Yo 3",568147
"2021-06-15 15:50","Glass Animals","Flip",222840
"2021-06-15 15:52","KAYTRANADA","Puff Lah",113346
"2021-06-15 15:54","Yaeji","Guap",123107
"2021-06-15 15:59","Erlend Øye","La prima estate",240435
"2021-06-15 16:03","Leyya","The Paper",31137
"2021-06-15 16:03","Milky Chance","Bad Things",252893
"2021-06-15 16:09","Milky Chance","Stolen Dance",313626
"2021-06-15 16:13","Milky Chance","Bad Things",252893
"2021-06-15 16:15","Milky Chance","Fairytale",124572
"2021-06-15 16:19","Milky Chance","Bad Things",252893
"2021-06-15 16:24","Milky Chance","Sadnecessary",297973
"2021-06-15 16:28","Milky Chance","Doing Good",250586
"2021-06-15 16:32","Milky Chance","Firebird",221640
"2021-06-15 16:36","Milky Chance","Blossom",254586
"2021-06-15 16:41","Milky Chance","Losing You",272533
"2021-06-15 16:47","Milky Chance","Cold Blue Rain",71039
"2021-06-15 16:51","Milky Chance","Clouds",257306
"2021-06-15 16:55","Milky Chance","Daydreaming",199506
"2021-06-15 17:00","Milky Chance","Stolen Dance",313626
"2021-06-15 17:04","Milky Chance","Ego",232213
"2021-06-15 17:08","Milky Chance","Cocoon",255160
"2021-06-15 17:13","Milky Chance","Sweet Sun",273880
"2021-06-15 17:17","Milky Chance","Flashed Junk Mind",261973
"2021-06-15 17:22","Milky Chance","Losing You",272533
"2021-06-15 17:25","Milky Chance","Feathery - Slow Version",196040
"2021-06-15 17:29","Milky Chance","Fado",250400
"2021-06-15 17:33","Milky Chance","Firebird",221640
"2021-06-15 17:33","Milky Chance","Don't Let Me Down",12386
"2021-06-15 18:01","Rihanna","Pon de Replay",202195
"2021-06-15 18:04","Rihanna","Umbrella",169453
"2021-06-15 18:04","Rihanna","Man Down",8361
"2021-06-15 18:11","Jennifer Lopez","Get Right",12086
"2021-06-15 18:11","Jennifer Lopez","Get Right",225533
"2021-06-15 18:15","Alicia Keys","Fallin'",210200
"2021-06-15 18:19","Alicia Keys","Show Me Love (feat. 21 Savage & Miguel)",239439
"2021-06-15 18:19","Alicia Keys","Wild Horses (feat. Adam Levine) - Unplugged Live at the Brooklyn Academy of Music, Brooklyn, NY - July 2005",30894
"2021-06-15 21:58","Don Omar","Sexy Robotica",48204
"2021-06-15 22:06","Tyga","Wait For A Minute",207013
"2021-06-15 22:10","CHATON","N'importe quoi",244480
"2021-06-15 22:15","CHATON","Coco",304573
"2021-06-15 22:19","Roméo Elvis","J'ai vu",270102
"2021-06-15 22:23","Dame","Slow Down",212103
"2021-06-15 22:28","Myth Syzer","Le code",280413
"2021-06-15 22:32","PNL","Blanka",254217
"2021-06-15 22:35","RIN","Monica Bellucci",204055
"2021-06-15 22:39","CHATON","J'attends en bas",195093
"2021-06-15 22:44","CHATON","Pas de doute",335906
"2021-06-15 22:47","Jaden","Rollin Around",168626
"2021-06-15 22:50","CHATON","À quoi bon",164998
"2021-06-15 23:22","Mecano","Ay, qué pesado",239373
"2021-06-15 23:25","Mecano","Maquillaje",153173
"2021-06-15 23:28","Shakira","Suerte (Whenever, Wherever)",194106
"2021-06-15 23:32","Mecano","Hawaii-Bombay",2874
"2021-06-15 23:32","Shakira","Estoy Aquí",232466
"2021-06-15 23:36","Shakira","Ojos Así",235733
"2021-06-15 23:39","Shakira","Las de la Intuición",220666
"2021-06-15 23:43","Shakira","Las de la Intuición",220666
"2021-06-15 23:47","La Oreja de Van Gogh","La Playa",247693
"2021-06-15 23:49","Mecano","Los Amantes",139513
"2021-06-16 00:01","Unknown Mortal Orchestra","Hunnybee",268333
"2021-06-16 00:04","Kavinsky","Nightcall - Breakbot Remix",219813
"2021-06-16 00:08","Röyksopp","So Easy",249360
"2021-06-16 00:13","Röyksopp","Here She Comes Again",302270
"2021-06-16 00:18","Paradis","Chacun Pour Soi",288226
"2021-06-16 00:21","NEIL FRANCES","Music Sounds Better with You",198305
"2021-06-16 00:25","Glass Animals","Flip",222840
"2021-06-16 00:29","Unknown Mortal Orchestra","Multi-Love",250800
"2021-06-16 00:32","Dennis Lloyd","Nevermind",156600
"2021-06-16 00:35","Benny Sings","Passionfruit",193635
"2021-06-16 00:39","Peggy Gou","Han Jan - Edit",242982
"2021-06-16 00:45","L'Impératrice","Sonate Pacifique",348944
"2021-06-16 00:49","Fakear","La lune rousse",226765
"2021-06-16 00:56","Paradis","Hémisphère",433388
"2021-06-16 01:00","of Montreal","Wraith Pinned to the Mist and Other Games",255613
"2021-06-16 01:45","Glass Animals","Black Mambo",139366
"2021-06-16 01:56","Don Omar","Dile",4386
"2021-06-16 01:57","Luny Tunes","Mayor Que Yo 3",89201
"2021-06-16 01:59","Don Omar","Zumba",24647
"2021-06-16 01:59","Don Omar","Cuéntale - Remastered 2016",94493
"2021-06-16 02:01","Don Omar","Sexy Robotica",104090
"2021-06-16 02:03","Don Omar","Conteo - Remastered 2016",100067
"2021-06-16 02:04","La Goony Chonga","Duro 2005",107791
"2021-06-16 02:07","Plan B","Guatauba",162400
"2021-06-16 02:09","Guaynaa","Rebota",92903
"2021-06-16 02:11","Guaynaa","Mera",134258
"2021-06-16 02:12","Rosa Pistola","Dime Klk",85463
"2021-06-16 03:17","Soto Asa","Malibu",641
"2021-06-16 03:21","Soto Asa","Broken",190415
"2021-06-16 03:22","Bad Bunny","La Santa",13429
"2021-06-16 03:22","Bad Bunny","La Zona",55640
"2021-06-16 03:25","Soto Asa","Broken",186288
"2021-06-16 03:28","Soto Asa","Tra",171169
"2021-06-16 03:29","Bad Bunny","DÁKITI",29210
"2021-06-16 03:32","Soto Asa","Tra",171169
"2021-06-16 03:36","J Balvin","CUIDAO POR AHÍ",198320
"2021-06-16 03:38","Bad Bunny","La Zona",136892
"2021-06-16 03:42","Bad Bunny","Bichiyal",196500
"2021-06-16 03:42","Soto Asa","Dra Drari",42044
"2021-06-16 03:46","Soto Asa","Broken",197543
"2021-06-16 03:48","Soto Asa","Fuette",0
"2021-06-16 03:48","Talisto","Al Resto",160757
"2021-06-16 03:51","Soto Asa","Malibu",3784
"2021-06-16 03:51","Soto Asa","Broken",155325
"2021-06-16 03:54","Soto Asa","Broken",197542
"2021-06-16 03:57","Bad Bunny","Bichiyal",196500
"2021-06-16 03:58","Talisto","Al Resto",35309
"2021-06-16 04:36","Reik","Perfecta",29881
"2021-06-16 04:36","Sebastian Yatra","Un Año",55106
"2021-06-16 04:37","Reik","Ya Me Enteré",15460
"2021-06-16 04:37","Reik","Yo Quisiera",1652
"2021-06-16 04:37","Reik","Sabes",18642
"2021-06-16 04:39","Reik","Inolvidable",101155
"2021-06-16 04:42","Alicia Keys","Un-thinkable (I'm Ready)",0
"2021-06-16 04:42","Alicia Keys","Fallin'",210188
"2021-06-16 04:46","Alicia Keys","Karma",15011
"2021-06-16 04:46","Pedro Capó","Calma - Alicia Remix",224073
"2021-06-16 04:50","Pedro Capó","Calma - Alicia Remix",203671
"2021-06-16 04:53","Pedro Capó","Calma - Alicia Remix",217328
"2021-06-16 04:56","J Balvin","MOJAITA",187333
"2021-06-16 04:58","Tomasa del Real","Tu Señora",81552
"2021-06-16 05:01","Bad Bunny","DÁKITI",205090
"2021-06-16 05:01","Soto Asa","Malibu",2633
"2021-06-16 05:04","Bad Bunny","Bichiyal",26552
"2021-06-16 05:04","Soto Asa","Tra",171169
"2021-06-16 05:08","Bad Bunny","DÁKITI",200869
"2021-06-16 05:11","Soto Asa","Tra",171169
"2021-06-16 05:14","Bad Bunny","La Santa",206420
"2021-06-16 05:16","Bad Bunny","A Tu Merced",130330
"2021-06-16 05:21","Bad Bunny","SORRY PAPI",6699
"2021-06-16 05:21","Soto Asa","Tra",304293
"2021-06-16 05:22","Soto Asa","Broken",71333
"2021-06-16 05:25","Soto Asa","Tra",171169
"2021-06-16 05:26","Bad Bunny","La Zona",21537
"2021-06-16 05:29","J Balvin","CUIDAO POR AHÍ",184315
"2021-06-16 05:32","Ms Nina","Noche de Verano",31076
"2021-06-16 05:32","Soto Asa","Tra",171169
"2021-06-16 05:34","Soto Asa","Tra",106298
"2021-06-16 05:36","Soto Asa","Broken",113138
"2021-06-16 05:39","Soto Asa","Tra",171169
"2021-06-16 05:39","Bad Bunny","Soliá",49808
"2021-06-16 05:42","Soto Asa","Tra",166474
"2021-06-16 05:45","Soto Asa","Dra Drari",176000
"2021-06-16 05:45","Talisto","Al Resto",5371
"2021-06-16 05:48","Bad Bunny","La Santa",9516
"2021-06-16 05:48","Soto Asa","Dra Drari",176000
