"endTime","artistName","trackName","msPlayed"
"2021-10-15 23:01","Soto Asa","Malibu",0
"2021-10-15 23:01","Bad Bunny","SORRY PAPI",616
"2021-10-15 23:01","Soto Asa","Broken",197532
"2021-10-15 23:04","J Balvin","MOJAITA",187333
"2021-10-15 23:08","C. Tangana","Bien Duro",3925
"2021-10-15 23:08","J Balvin","CUIDAO POR AHÍ",198320
"2021-10-15 23:08","Bad Bunny","DÁKITI",32248
"2021-10-15 23:11","Soto Asa","Malibu",135417
"2021-10-15 23:13","Soto Asa","Tra",168173
"2021-10-15 23:14","Soto Asa","Dra Drari",46811
"2021-10-15 23:16","Soto Asa","Malibu",124689
"2021-10-15 23:19","Soto Asa","Fuette",549
"2021-10-15 23:19","Soto Asa","Tra",171169
"2021-10-15 23:21","C. Tangana","Llorando en la Limo (feat. Alizzz)",121385
"2021-10-15 23:24","J Balvin","MOJAITA",187333
"2021-10-15 23:27","J Balvin","CUIDAO POR AHÍ",189459
"2021-10-15 23:31","Kaydy Cain","HDP",213666
"2021-10-15 23:34","C. Tangana","Bien Duro",182540
"2021-10-15 23:36","C. Tangana","Llorando en la Limo (feat. Alizzz)",139354
"2021-10-15 23:37","Soto Asa","Me Gustaron Tus Nai",66397
"2021-10-15 23:41","Bad Bunny","Bichiyal",196500
"2021-10-15 23:42","Bad Bunny","Soliá",67687
"2021-10-16 00:26","Ibeyi","River",119156
"2021-10-16 00:27","Ricky Martin","Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version",23095
"2021-10-16 00:29","Don Omar","Bandoleros",97261
"2021-10-16 00:30","Don Omar","Cuéntale - Remastered 2016",87617
"2021-10-16 00:31","Don Omar","Sandunga",5663
"2021-10-16 00:31","Don Omar","Danza Kuduro",51774
"2021-10-16 00:33","Jowell & Randy","Si Se Tiran",84174
"2021-10-16 00:35","Don Omar","Taboo",141174
"2021-10-16 00:37","Don Omar","Sexy Robotica",130708
"2021-10-16 00:40","Don Omar","Tírate Al Medio",162975
"2021-10-16 00:41","Don Omar","RX",56183
"2021-10-16 00:42","Don Omar","Salió El Sol - Remastered 2016",11947
"2021-10-16 00:42","Don Omar","Sexy Robotica",56380
"2021-10-16 00:44","Don Omar","Dale Don Dale",155070
"2021-10-16 00:45","Don Omar","Dile",1800
"2021-10-16 00:45","Don Omar","Danza Kuduro",2757
"2021-10-16 00:46","Luny Tunes","Mayor Que Yo 3",112090
"2021-10-16 00:48","Don Omar","Salió El Sol - Remastered 2016",3822
"2021-10-16 00:48","Don Omar","Sexy Robotica",69325
"2021-10-16 00:48","Don Omar","Sandunga",25176
"2021-10-16 00:49","Don Omar","RX",60740
"2021-10-16 00:50","Don Omar","Salió El Sol - Remastered 2016",38001
"2021-10-16 00:51","Don Omar","Guaya Guaya",88655
"2021-10-16 00:54","Don Omar","Hasta Abajo",138892
"2021-10-16 00:54","Don Omar","Conteo - Remastered 2016",817
"2021-10-16 00:54","Don Omar","Cuéntale - Remastered 2016",1081
"2021-10-16 00:55","Don Omar","Virtual Diva",764
"2021-10-16 00:55","Don Omar","Cuéntale - Remastered 2016",69914
"2021-10-16 00:55","Don Omar","Tírate Al Medio",606
"2021-10-16 00:57","Don Omar","Virtual Diva",155229
"2021-10-16 00:59","Don Omar","RX",48871
"2021-10-16 00:59","Don Omar","Zumba",70297
"2021-10-16 00:59","Don Omar","Sandunga",5873
"2021-10-16 01:00","Don Omar","Tírate Al Medio",50466
"2021-10-16 03:28","Tokischa","Linda",0
"2021-10-16 03:28","ROSALÍA","Aute Cuture",147626
"2021-10-16 03:30","Tokischa","Linda",144018
"2021-10-16 03:33","Sech","Relación - Remix",153736
"2021-10-16 03:35","Sech","Relación - Remix",5154
"2021-10-16 03:35","Tokischa","Linda",144018
"2021-10-16 03:36","Tokischa","Linda",67069
"2021-10-16 03:39","ROSALÍA","Con Altura",161626
"2021-10-16 03:39","ROSALÍA","Aute Cuture",11663
"2021-10-16 03:42","ROSALÍA","Con Altura",161626
"2021-10-16 03:44","ROSALÍA","Aute Cuture",139506
"2021-10-16 03:48","ROSALÍA","Dolerme",20732
"2021-10-16 03:48","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",244873
"2021-10-16 03:51","ROSALÍA","BAGDAD - Cap.7: Liturgia",182649
"2021-10-16 03:53","C. Tangana","Antes de Morirme (feat. ROSALÍA)",92412
"2021-10-16 03:58","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",42829
"2021-10-16 04:00","C. Tangana","Antes de Morirme (feat. ROSALÍA)",157944
"2021-10-16 04:03","ROSALÍA","BAGDAD - Cap.7: Liturgia",17287
"2021-10-16 04:03","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",164837
"2021-10-16 04:07","50 Cent","Just A Lil Bit",218970
"2021-10-16 04:09","50 Cent","P.I.M.P.",125767
"2021-10-16 15:52","Mau y Ricky","Desconocidos",198413
"2021-10-16 15:54","Mau y Ricky","La Boca",79833
"2021-10-16 15:59","Mau y Ricky","Desconocidos",163446
"2021-10-16 16:02","Sebastian Yatra","Ya No Tiene Novio",198933
"2021-10-16 16:03","Uzielito Mix","Suena Perreo",59876
"2021-10-16 16:07","50 Cent","Just A Lil Bit",239166
"2021-10-16 16:08","50 Cent","P.I.M.P.",32856
"2021-10-16 16:12","50 Cent","P.I.M.P.",6988
"2021-10-16 16:12","50 Cent","Just A Lil Bit",239166
"2021-10-16 16:18","50 Cent","Just A Lil Bit",345677
"2021-10-16 16:20","50 Cent","P.I.M.P.",9775
"2021-10-16 16:20","Myth Syzer","Le code",1563
"2021-10-16 16:20","Ayra Starr","Beggie Beggie",8801
"2021-10-16 16:24","Masego","Mystery Lady",228453
"2021-10-16 16:27","Jaden","Rollin Around",168626
"2021-10-16 16:31","Johan Papaconstantino","Les mots bleus",250893
"2021-10-16 16:34","Post Malone","rockstar (feat. 21 Savage)",218146
"2021-10-16 16:38","Damso","Julien",202386
"2021-10-16 16:42","Pusha T","Sweet Serenade",219293
"2021-10-16 16:45","CHATON","À quoi bon",174746
"2021-10-16 16:49","Trey Songz","Na Na",231906
"2021-10-16 16:53","PNL","Blanka",254217
"2021-10-16 16:57","Ayra Starr","Beggie Beggie",208500
"2021-10-16 17:01","Roméo Elvis","J'ai vu",270102
"2021-10-16 17:05","CHATON","N'importe quoi",244480
"2021-10-16 17:07","nothing,nowhere.","hammer",94036
"2021-10-17 01:20","Janko Nilovic","Maze of Sounds Alternate Take",222727
"2021-10-17 01:22","Xander Bice","Heat Shimmers",173720
"2021-10-17 01:28","Meernaa","Good Luck",315180
"2021-10-17 01:31","Skinshape","Behind the Sun",211438
"2021-10-17 01:35","Hermanos Gutiérrez","Esperanza",203197
"2021-10-17 01:39","Hermanos Gutiérrez","Esperanza",125609
"2021-10-17 01:43","Nemanja","The Fool",243996
"2021-10-17 01:47","Gotts Street Park","Favourite Kind Of Girl",277247
"2021-10-17 01:51","Little Dragon","Where You Belong",207030
"2021-10-17 01:55","Opez","Carlos Primero",239582
"2021-10-17 01:59","Don Omar","Sexy Robotica",233986
"2021-10-17 02:02","Don Omar","Sandunga",181333
"2021-10-17 02:06","Don Omar","Cuéntale - Remastered 2016",261306
"2021-10-17 02:10","Aventura","Ella Y Yo - Featuring Don Omar",267786
"2021-10-17 02:14","Don Omar","Hasta Abajo",232226
"2021-10-17 02:19","Don Omar","Zumba",263973
"2021-10-17 02:23","Don Omar","Dutty Love",285333
"2021-10-17 02:25","Don Omar","Danza Kuduro",85750
"2021-10-17 02:29","Aventura","Ella Y Yo - Featuring Don Omar",267786
"2021-10-17 02:34","Don Omar","Taboo",292160
"2021-10-17 02:38","Don Omar","Dale Don Dale",212413
"2021-10-17 02:42","Don Omar","Zumba",263973
"2021-10-17 02:46","Don Omar","Tírate Al Medio",236826
"2021-10-17 02:50","Don Omar","Hasta Abajo",232226
"2021-10-17 02:53","Don Omar","RX",225013
"2021-10-17 02:55","Don Omar","Virtual Diva",71194
"2021-10-17 05:27","50 Cent","Just A Lil Bit",202451
"2021-10-17 05:30","50 Cent","In Da Club",170404
"2021-10-18 04:59","50 Cent","Hustler's Ambition",49222
"2021-10-18 04:59","50 Cent","Just A Lil Bit",246066
"2021-10-18 05:02","50 Cent","Just A Lil Bit",144935
"2021-10-18 14:38","Jeremih","Down On Me",11209
"2021-10-18 14:38","50 Cent","Just A Lil Bit",239166
"2021-10-18 16:57","50 Cent","Just A Lil Bit",142486
"2021-10-18 17:00","ROSALÍA","BAGDAD - Cap.7: Liturgia",175426
"2021-10-18 17:04","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",216755
"2021-10-18 17:34","Café Tacvba","El baile y el salón",324357
"2021-10-18 22:16","Café Tacvba","El baile y el salón",98896
"2021-10-18 22:17","50 Cent","Just A Lil Bit",84696
"2021-10-18 22:18","Don Omar","RX",60598
"2021-10-18 22:18","Rosa Pistola","Y Que Lo Mueva",2689
"2021-10-18 22:20","Beauty Brain","Traketeo",26727
"2021-10-18 22:20","Plan B","Frikitona",111029
"2021-10-18 22:21","Ms Nina","Tu Sicaria",41974
"2021-10-18 22:21","Residente","Bellacoso",11010
"2021-10-18 22:24","Cauty","La La La",133157
"2021-10-18 22:26","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",135676
"2021-10-18 22:29","Cauty","La La La",170181
"2021-10-18 22:30","Guaynaa","Rebota",83027
"2021-10-18 22:30","Residente","Bellacoso",9288
"2021-10-18 22:33","Cauty","La La La",159380
"2021-10-18 22:34","Beauty Brain","Traketeo",24606
"2021-10-18 22:34","Zion & Lennox","Yo Voy (feat. Daddy Yankee)",42678
"2021-10-18 22:37","El Alfa","Hablamos Nunca",16136
"2021-10-18 22:37","Cauty","La La La",170181
"2021-10-18 22:39","Cauty","La La La",104788
"2021-10-18 22:39","Cauty","La La La",2421
"2021-10-18 22:40","El Alfa","Hablamos Nunca",56457
"2021-10-18 22:41","Cauty","La La La",46207
"2021-10-18 22:43","Ghetto Kids","Tra Tra Tra",1256
"2021-10-18 22:43","Jowell & Randy","Apaga la Luz",153048
"2021-10-18 22:43","Rosa Pistola","La Línea del Sexxx",2522
"2021-10-18 22:43","Ivy Queen","Quiero Bailar",5098
"2021-10-18 22:47","Los De La Nazza","Tumba La Casa (feat. Alexio)",201703
"2021-10-18 22:49","DJ Bull Blood","Te Lo Tiro Pa' Que Baile - Remastered",136250
"2021-10-19 00:31","Emicida","Libre",169706
"2021-10-19 00:37","Ibeyi","Weatherman - Live from Spotify London",201664
"2021-10-19 00:40","Emicida","Libre",147247
"2021-10-19 00:43","Princess Nokia","Tomboy",189836
"2021-10-19 00:44","IAMDDB","Shade",77647
"2021-10-19 00:44","M.I.A.","P.O.W.A",0
"2021-10-19 00:44","IAMDDB","G.A.F",2238
"2021-10-19 00:44","IAMDDB","G.A.F",1149
"2021-10-19 00:46","M.I.A.","P.O.W.A",91142
"2021-10-19 00:48","Princess Nokia","Brujas",61
"2021-10-19 00:48","Iggy Azalea","Fancy",447
"2021-10-19 00:48","Iggy Azalea","Black Widow",140463
"2021-10-19 00:50","Iggy Azalea","Fancy",114635
"2021-10-19 00:53","Kali Uchis","¡aquí yo mando!",141954
"2021-10-19 00:54","Emicida","Libre",87727
"2021-10-19 00:56","Iggy Azalea","Fancy",141323
"2021-10-19 00:58","Emicida","Libre",74020
"2021-10-19 00:59","Iggy Azalea","Fancy",66967
"2021-10-19 01:00","IAMDDB","Shade",69326
"2021-10-19 01:03","M.I.A.","P.O.W.A",190318
"2021-10-19 01:07","M.I.A.","Borders",251800
"2021-10-19 01:10","Iggy Azalea","Black Widow",180719
"2021-10-19 02:59","50 Cent","Just A Lil Bit",239166
"2021-10-19 03:02","Akon","Smack That",26632
"2021-10-19 03:02","50 Cent","I'll Still Kill",107316
"2021-10-19 03:06","Akon","Right Now (Na Na Na)",234417
"2021-10-19 03:08","Akon","Locked Up",118415
"2021-10-19 03:12","Romeo Santos","Propuesta Indecente",231005
"2021-10-19 03:13","Akon","Right Now (Na Na Na)",66707
"2021-10-19 03:14","Akon","Smack That",73550
"2021-10-19 03:18","Akon","Right Now (Na Na Na)",199439
"2021-10-19 03:21","Akon","Smack That",198344
"2021-10-19 03:25","Gwen Stefani","The Sweet Escape",246458
"2021-10-19 03:25","Baby Bash","Baby, I'm Back",24232
"2021-10-19 03:27","Mr. Probz","Waves - Robin Schulz Radio Edit",111141
"2021-10-19 03:29","Robin Schulz","Sugar (feat. Francesco Yates)",124042
"2021-10-19 03:30","Robin Schulz","Show Me Love",25075
"2021-10-19 03:33","Robin Schulz","Willst du - Radio Mix",184565
"2021-10-19 03:36","Lykke Li","No Rest for the Wicked - Robin Schulz Remix Edit",201039
"2021-10-19 03:37","Tom Thaler & Basil","Hier mit dir - Robin Schulz Radio Mix",29246
"2021-10-19 03:37","HEYHEY","Taking Me Home - Radio Mix",3364
"2021-10-19 03:37","Robin Schulz","Willst du - Radio Mix",2252
"2021-10-19 03:37","Mr. Probz","Waves - Robin Schulz Radio Edit",1373
"2021-10-19 03:37","Lilly Wood and The Prick","Prayer in C - Robin Schulz Radio Edit",755
"2021-10-19 03:37","Robin Schulz","House on Fire - Radio Mix",3280
"2021-10-19 03:39","Tom Thaler & Basil","Hier mit dir - Robin Schulz Radio Mix",110233
"2021-10-19 03:42","Robin Schulz","Willst du - Radio Mix",190637
"2021-10-19 03:43","Pingpong","Snowflakes - Radio Edit",27903
"2021-10-19 03:43","Lilly Wood and The Prick","Prayer in C - Robin Schulz Radio Edit",0
"2021-10-19 03:43","Robin Schulz","House on Fire - Radio Mix",7151
"2021-10-19 03:46","Robin Schulz","Never Know Me - Radio Mix",6700
"2021-10-19 03:46","Robin Schulz","Willst du - Radio Mix",190637
"2021-10-19 03:46","Thomas Lizzara","Spree Ahoi (feat. Steven Coulter) - Radio Edit",3029
"2021-10-19 03:46","Robin Schulz","Sun Goes Down (feat. Jasmine Thompson) - Radio Mix",4695
"2021-10-19 04:02","Tom Thaler & Basil","Hier mit dir - Robin Schulz Radio Mix",123956
"2021-10-19 04:12","Robin Schulz","Willst du - Radio Mix",18798
"2021-10-19 14:04","Juan Luis Guerra 4.40","Bachata Rosa",165208
"2021-10-19 14:04","Juan Luis Guerra 4.40","La Bilirrubina",19264
"2021-10-19 14:07","Zona Rika","Spanish Girl",131694
"2021-10-19 14:09","Willie Colón","El Gran Varón",140021
"2021-10-19 14:14","Grupo Caneo","De Punta a Punta",5886
"2021-10-19 14:14","Willie Colón","Talento De Televisión",279150
"2021-10-19 14:15","Eddie Santiago","Que Locura Enamorarme De Ti",8289
"2021-10-19 14:18","Joe Arroyo","La Rebelión",184376
"2021-10-19 14:21","Willie Colón","Talento De Televisión",192221
"2021-10-19 14:21","Luis Enrique","Yo No Sé Mañana",0
"2021-10-19 14:27","Willie Colón","El Gran Varón",360300
"2021-10-19 15:43","CHATON","J'attends en bas",195093
"2021-10-19 15:47","Tyga","Wait For A Minute",207013
"2021-10-19 15:48","Myth Syzer","Voyou",63440
"2021-10-19 15:51","Dame","Slow Down",212103
"2021-10-19 15:55","CHATON","Pas de doute",216944
"2021-10-19 16:47","Fleetwood Mac","Everywhere - 2017 Remaster",1349
"2021-10-19 16:47","Genesis","Invisible Touch - Remastered 2007",1350
"2021-10-19 16:47","Genesis","Invisible Touch - Remastered 2007",1979
"2021-10-19 16:47","Tears For Fears","Shout",712
"2021-10-19 16:47","Tears For Fears","Shout",2413
"2021-10-19 16:47","David Bowie","Modern Love - 2018 Remaster",211911
"2021-10-19 16:47","Modern Talking","You Can Win If You Want",0
"2021-10-19 16:47","Erasure","Sometimes",340
"2021-10-19 16:47","Erasure","Sometimes",958
"2021-10-19 16:47","The Psychedelic Furs","Love My Way",894
"2021-10-19 16:51","The Psychedelic Furs","Love My Way",212000
"2021-10-19 16:54","Genesis","Invisible Touch - Remastered 2007",210133
"2021-10-19 16:58","Erasure","Sometimes",219933
"2021-10-19 17:02","Modern Talking","You Can Win If You Want",229986
"2021-10-19 17:08","Tears For Fears","Shout",392675
"2021-10-19 17:12","Fleetwood Mac","Everywhere - 2017 Remaster",198410
"2021-10-19 17:17","The Beloved","Sweet Harmony",301466
"2021-10-19 17:21","Erasure","Love to Hate You - 2009 Remaster",236640
"2021-10-19 17:24","Genesis","Invisible Touch - Remastered 2007",930
"2021-10-19 17:24","Genesis","Invisible Touch - Remastered 2007",738
"2021-10-19 17:24","Pet Shop Boys","New York City Boy",1077
"2021-10-19 17:24","After The Fire","Der Kommissar",953
"2021-10-19 17:24","After The Fire","Der Kommissar",1149
"2021-10-19 17:24","After The Fire","Der Kommissar",692
"2021-10-19 17:24","Depeche Mode","Precious",1257
"2021-10-19 17:24","Depeche Mode","Precious",5092
"2021-10-19 17:24","Depeche Mode","Precious",2518
"2021-10-19 17:24","Gary Low","You Are a Danger",202169
"2021-10-19 19:03","Depeche Mode","Precious",1412
"2021-10-20 01:06","Depeche Mode","Precious",12880
"2021-10-20 01:09","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",143163
"2021-10-20 01:12","ROSALÍA","BAGDAD - Cap.7: Liturgia",182649
"2021-10-20 01:12","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",21125
"2021-10-20 01:14","Willie Colón","Talento De Televisión",132937
"2021-10-20 01:16","Romeo Santos","Propuesta Indecente",123365
"2021-10-20 01:20","50 Cent","Just A Lil Bit",239166
"2021-10-20 01:23","Uncle Murda","Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",190497
"2021-10-20 01:27","50 Cent","When It Rains It Pours",242226
"2021-10-20 01:30","50 Cent","Big Rich Town",168949
"2021-10-20 01:31","50 Cent","In Da Club",71209
"2021-10-20 01:35","Masego","White Man",8329
"2021-10-20 01:35","Masego","Mystery Lady",228453
"2021-10-20 01:39","Masego","Mystery Lady",228453
"2021-10-20 01:41","Tomasa del Real","Prendelo",516
"2021-10-20 01:41","De La Ghetto","Chulo Sin H",876
"2021-10-20 01:41","Soto Asa","Lo Tiene",1773
"2021-10-20 01:41","Masego","Mystery Lady (feat. Don Toliver)",94780
"2021-10-20 01:44","Tomasa del Real","Prendelo",173651
"2021-10-20 01:46","Jowell & Randy","Hoy Se Chicha",124801
"2021-10-20 01:48","Jowell & Randy","Bien Arrebatao",7180
"2021-10-20 01:48","Jowell & Randy","Tóxicos",151302
"2021-10-20 01:49","Jowell & Randy","Apaga la Luz",40229
"2021-10-20 01:51","Jowell & Randy","Se Acabó la Cuarentena",742
"2021-10-20 01:51","Jowell & Randy","La Parabí",2709
"2021-10-20 01:51","Jowell & Randy","Látigo",97910
"2021-10-20 01:54","Jowell & Randy","Reggaetón Hp",166273
"2021-10-20 01:55","Jowell & Randy","Apaga la Luz",59334
"2021-10-20 01:58","Jowell & Randy","Si Se Tiran",214749
"2021-10-20 02:02","Jowell & Randy","Bien Arrebatao",212371
"2021-10-20 02:02","Jowell & Randy","La Golda",6932
"2021-10-20 02:08","Erasure","Love to Hate You - 2009 Remaster",1369
"2021-10-20 02:08","Jowell & Randy","Reggaetón Hp",93480
"2021-10-20 03:18","Sam Smith","So Serious",172572
"2021-10-20 03:22","Hozier","Take Me To Church",241674
"2021-10-20 03:27","Adele","Skyfall",286480
"2021-10-20 03:31","Christina Aguilera","Hurt",242694
"2021-10-20 04:57","Alec Benjamin","Let Me Down Slowly",162391
"2021-10-20 14:45","The Cardigans","In The Afternoon",0
"2021-10-20 14:45","The Cardigans","Lovefool",193934
"2021-10-20 14:46","The Cardigans","Carnival",27922
"2021-10-20 14:49","The Cardigans","Live And Learn",30258
"2021-10-20 14:49","The Cardigans","Lovefool",193934
"2021-10-20 23:15","Lil Nas X","MONTERO (Call Me By Your Name)",9472
"2021-10-20 23:18","Christine and the Queens","Narcissus Is Back",208821
"2021-10-20 23:23","Christine and the Queens","Half Ladies",258639
"2021-10-20 23:26","Christine and the Queens","Ugly-Pretty",205520
"2021-10-20 23:30","Christine and the Queens","Paradis Perdus",215609
"2021-10-20 23:33","Christine and the Queens","Science Fiction",219128
"2021-10-20 23:37","Christine and the Queens","iT",218159
"2021-10-20 23:42","Christine and the Queens","Christine",234680
"2021-10-20 23:46","Christine and the Queens","Saint Claude (Version Française)",33956
"2021-10-20 23:46","Christine and the Queens","Chaleur Humaine",237769
"2021-10-20 23:50","Christine and the Queens","Science Fiction",219128
"2021-10-20 23:54","Christine and the Queens","Christine",234680
"2021-10-20 23:57","Christine and the Queens","Narcissus Is Back",208821
"2021-10-20 23:59","Christine and the Queens","Saint Claude (Version Française)",106091
"2021-10-21 00:49","C. Tangana","Antes de Morirme (feat. ROSALÍA)",199994
"2021-10-21 00:49","Elio Toffana","Morir para Vivir",38550
"2021-10-21 00:52","C. Tangana","Bien Duro",182540
"2021-10-21 00:53","C. Tangana","Pa Que Brille",57362
"2021-10-21 00:59","C. Tangana","Antes de Morirme (feat. ROSALÍA)",84967
"2021-10-21 00:59","C. Tangana","Mala Mujer",1356
"2021-10-21 01:00","C. Tangana","Bien Duro",53953
"2021-10-21 01:31","Mr Twin Sister","Echo Arms",267604
"2021-10-21 01:38","Junior Boys","Under The Sun",422853
"2021-10-21 01:42","of Montreal","Wraith Pinned to the Mist and Other Games",255613
"2021-10-21 01:45","NEIL FRANCES","Music Sounds Better with You",198305
"2021-10-21 01:50","Rhye","3 Days",255720
"2021-10-21 01:53","Morcheeba","Never Undo",225440
"2021-10-21 01:59","Gotye","State Of The Art",322080
"2021-10-21 02:02","Benny Sings","Passionfruit",193635
"2021-10-21 02:05","Polo & Pan","Nanã",190826
"2021-10-21 02:09","Röyksopp","So Easy",249360
"2021-10-21 02:13","MOSSS","Here If You Want (Pale Blue)",199035
"2021-10-21 02:17","Christine and the Queens","Christine",234680
"2021-10-21 02:23","L'Impératrice","Sonate Pacifique",348944
"2021-10-21 02:27","Glass Animals","Black Mambo",248920
"2021-10-21 02:30","Kavinsky","Nightcall - Breakbot Remix",219813
"2021-10-21 02:34","Jamie xx","Obvs",231039
"2021-10-21 02:39","Escape from New York","Fire in My Heart",313796
"2021-10-21 02:47","Paradis","Hémisphère",433388
"2021-10-21 02:51","L'Impératrice","Vanille fraise",238183
"2021-10-21 02:55","NEIL FRANCES","Dumb Love",282728
"2021-10-21 02:59","Fakear","La lune rousse",226765
"2021-10-21 03:03","Yiuliusly","Papaya",218226
"2021-10-21 03:07","slenderbodies","anemone",228061
"2021-10-21 03:10","Miel De Montagne","L'amour",185990
"2021-10-21 03:10","Lykke Li","I'm Good, I'm Gone",15316
"2021-10-21 03:11","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",39054
"2021-10-21 03:15","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",246379
"2021-10-21 03:16","ROSALÍA","Que Se Muere Que Se Muere",61910
"2021-10-21 03:19","ROSALÍA","PIENSO EN TU MIRÁ - Cap.3: Celos",193138
"2021-10-21 03:23","J Balvin","Brillo",11671
"2021-10-21 03:23","Sech","Relación - Remix",247308
"2021-10-21 03:26","Tokischa","Linda",134664
"2021-10-21 03:28","ROSALÍA","PRESO - Cap.6: Clausura",23881
"2021-10-21 03:28","ROSALÍA","TKN (feat. Travis Scott)",129370
"2021-10-21 03:32","Sech","Relación - Remix",1583
"2021-10-21 03:32","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",230526
"2021-10-21 03:34","Tokischa","Linda",144018
"2021-10-21 03:35","ROSALÍA","El Redentor",37944
"2021-10-21 03:36","ROSALÍA","BAGDAD - Cap.7: Liturgia",5805
"2021-10-21 03:36","ROSALÍA","I See A Darkness",4237
"2021-10-21 03:36","Travis Scott","HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",53807
"2021-10-21 03:38","Tokischa","Linda",144018
"2021-10-21 03:39","ROSALÍA","MALDICIÓN - Cap.10: Cordura",4987
